id,formattedAddress,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,subdivision,zoning,lastSaleDate,lastSalePrice,hoa,architectureType,cooling,coolingType,heating,heatingType,exteriorType,fireplace,floorCount,foundationType,garage,garageSpaces,garageType,pool,roomCount,unitCount,viewType
"5669-Grandsons-Way,-Baker,-FL-32531","5669 Grandsons Way, Baker, FL 32531",Baker,FL,32531,Okaloosa,30.788558,-86.671987,Single Family,3.0,2.0,2333.0,15700.0,2019.0,PRICE FARMS PLANTATION,,2024-06-26T00:00:00.000Z,492000,,,True,Central,True,Forced Air,Brick,False,1.0,,True,,Garage,False,,1.0,
"531-Kings-Castle-Dr,-Orange-City,-FL-32763","531 Kings Castle Dr, Orange City, FL 32763",Orange City,FL,32763,Volusia,28.943143,-81.269213,Single Family,3.0,2.0,1989.0,6600.0,1998.0,SHERWOOD OAKS PUD,PUD,2024-06-26T00:00:00.000Z,280000,50.0,,True,Commercial,True,Forced Air,Stucco,True,1.0,Slab / Mat / Raft,True,,Attached,False,,1.0,
"7790-Nw-23rd-St,-Apt-106,-Hollywood,-FL-33024","7790 Nw 23rd St, Apt 106, Hollywood, FL 33024",Hollywood,FL,33024,Broward,26.029092,-80.243885,Condo,3.0,2.0,1024.0,,2001.0,THE PRESERVE AT WALNUT CREEK,(PUD),2024-06-26T00:00:00.000Z,300000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"23120-Sanabria-Loop,-Bonita-Springs,-FL-34135","23120 Sanabria Loop, Bonita Springs, FL 34135",Bonita Springs,FL,34135,Lee,26.38193,-81.776849,Single Family,4.0,3.0,3344.0,10629.0,2015.0,BONITA LAKES,RPD,2024-06-26T00:00:00.000Z,1150000,,Ranch,True,Central,True,Forced Air,Stucco,False,1.0,,True,,Attached,True,,,
"10794-Sw-36th-Pl,-Gainesville,-FL-32608","10794 Sw 36th Pl, Gainesville, FL 32608",Gainesville,FL,32608,Alachua,29.621119,-82.45718,Single Family,5.0,4.0,2981.0,11848.0,2023.0,OAKMONT PH 3 PB 35 PG 60,PD,2024-06-26T00:00:00.000Z,839000,,,True,Central,True,Forced Air,Other,False,2.0,,False,,,False,,,
"515-Radford-Ter,-Davie,-FL-33325","515 Radford Ter, Davie, FL 33325",Davie,FL,33325,Broward,26.114525,-80.339036,Single Family,3.0,2.0,1360.0,5786.0,1989.0,REPLAT OF TR H OF,PRD-3.8,2024-06-26T00:00:00.000Z,527000,,,True,Central,False,,Stucco,False,1.0,Slab / Mat / Raft,True,,Garage,False,,1.0,
"414-School-Rd,-Apt-96,-Indian-Harbour-Beach,-FL-32937","414 School Rd, Apt 96, Indian Harbour Beach, FL 32937",Indian Harbour Beach,FL,32937,Brevard,28.149827,-80.590093,Condo,,,1092.0,1307.0,1977.0,ACREAGE & UNREC,,2024-06-26T00:00:00.000Z,228000,,Condo / Apartment,True,Commercial,True,,,False,,,False,,,False,,1.0,
"8065-Bosco-Rd,-Port-Charlotte,-FL-33981","8065 Bosco Rd, Port Charlotte, FL 33981",Port Charlotte,FL,33981,Charlotte,26.914362,-82.207616,Land,3.0,2.0,1670.0,10770.0,2024.0,PORT CHARLOTTE,RSF3.5 SINGLE FAM. RES.,2024-06-26T00:00:00.000Z,330000,,,True,Commercial,True,,,False,,,False,,,False,,,
"3540-Nw-82nd-St,-Miami,-FL-33147","3540 Nw 82nd St, Miami, FL 33147",Miami,FL,33147,Miami-Dade,25.848337,-80.255227,Single Family,3.0,2.0,1868.0,8175.0,1955.0,GREENVILLE MANOR,"0100:SINGLE FAM,GENERAL",2024-06-26T00:00:00.000Z,630000,,,False,,False,,Concrete Block,False,1.0,,False,,,False,,1.0,
"2334-Lake-Heritage-Dr,-Tallahassee,-FL-32311","2334 Lake Heritage Dr, Tallahassee, FL 32311",Tallahassee,FL,32311,Leon,30.415596,-84.148592,Single Family,3.0,2.0,1056.0,16117.0,1978.0,LAKE HERITAGE ESTATES,,2024-06-26T00:00:00.000Z,259900,,,True,Central,False,,Siding,False,1.0,Pier / Post & Beam,True,,Garage,False,,1.0,
"5263-22nd-Ave-N,-Saint-Petersburg,-FL-33710","5263 22nd Ave N, Saint Petersburg, FL 33710",Saint Petersburg,FL,33710,Pinellas,27.792084,-82.705527,Single Family,2.0,1.0,1053.0,7902.0,1956.0,KENDALE PARK BLOCK 5 ADD,,2024-06-26T00:00:00.000Z,335000,,,True,Central,True,Central,Concrete Block,False,1.0,Footing,True,,Garage,False,,1.0,
"3801-N-Federal-Hwy,-Pompano-Beach,-FL-33064","3801 N Federal Hwy, Pompano Beach, FL 33064",Pompano Beach,FL,33064,Broward,26.277766,-80.097388,,,,,,,,,2024-06-26T00:00:00.000Z,1250000,,,False,,False,,,False,,,False,,,False,,,
"536-Meandering-Way,-Polk-City,-FL-33868","536 Meandering Way, Polk City, FL 33868",Polk City,FL,33868,Polk,28.165397,-81.839651,Single Family,2.0,1.0,2355.0,9017.0,2012.0,MOUNT OLIVE SHORES NORTH THIRD ADDITION,,2024-06-26T00:00:00.000Z,854500,,,False,,False,,Stucco,False,1.0,Other,True,,Garage,False,,1.0,
"1500-N-University-Dr,-Ste-106,-Coral-Springs,-FL-33071","1500 N University Dr, Ste 106, Coral Springs, FL 33071",Coral Springs,FL,33071,Broward,26.249537,-80.253313,,,,,,,,,2024-06-26T00:00:00.000Z,545000,,,False,,False,,,False,,,False,,,False,,,
"195-Se-Via,-Sangro,-Port-Saint-Lucie,-FL-34952","195 Se Via, Sangro, Port Saint Lucie, FL 34952",Port Saint Lucie,FL,34952,Saint Lucie,27.258672,-80.32038,Land,,,,5818.0,,TESORO PRESERVE PLAT NO 2,PUD,2024-06-26T00:00:00.000Z,400300,,,False,,False,,,False,,,False,,,False,,,
"636-E-Royal-Fern-Way,-Santa-Rosa-Beach,-FL-32459","636 E Royal Fern Way, Santa Rosa Beach, FL 32459",Santa Rosa Beach,FL,32459,Walton,30.328627,-86.120109,Single Family,5.0,5.0,4178.0,7371.0,2021.0,CEDAR WOODS AT WATERCOLOR,,2024-06-26T00:00:00.000Z,4530000,,,True,Central,True,Forced Air,Aluminum / Vinyl Siding,True,2.0,,True,,Garage,False,,,
"4904-Sw-31st-Ter,-Fort-Lauderdale,-FL-33312","4904 Sw 31st Ter, Fort Lauderdale, FL 33312",Fort Lauderdale,FL,33312,Broward,26.060919,-80.184591,Townhouse,2.0,2.0,1110.0,1072.0,1996.0,BANYAN OAKRIDGE COMMERCIAL PLAT,RM,2024-06-26T00:00:00.000Z,360000,,,True,Central,False,,Stucco,False,2.0,Slab / Mat / Raft,False,,,False,,1.0,
"8373-Nw-49th-St,-Miami,-FL-33166","8373 Nw 49th St, Miami, FL 33166",Miami,FL,33166,Miami-Dade,25.816072,-80.334145,Single Family,3.0,2.5,1570.0,1639.0,2018.0,DOWNTOWN DORAL SOUTH PH 1,6119,2024-06-26T00:00:00.000Z,700000,,,False,,False,,,False,2.0,,False,,,False,,,
"4250-Steamboat-Bnd,-Apt-102,-Fort-Myers,-FL-33919","4250 Steamboat Bnd, Apt 102, Fort Myers, FL 33919",Fort Myers,FL,33919,Lee,26.555029,-81.919356,Condo,3.0,2.0,1572.0,10236.0,1986.0,MCGREGOR LANDINGS,,2024-06-26T00:00:00.000Z,260000,,Condo / Apartment,False,,False,,,False,2.0,,True,,Garage,False,,1.0,
"7054-Dunn-Ave,-Jacksonville,-FL-32219","7054 Dunn Ave, Jacksonville, FL 32219",Jacksonville,FL,32219,Duval,30.433669,-81.764228,Single Family,2.0,1.0,832.0,66565.0,1947.0,RVRFT BUCKMAN - BEAUCLERC,RLD-60,2024-06-26T00:00:00.000Z,69000,,,True,Central,True,Forced Air,Shingle,False,1.0,,True,,Detached,False,,1.0,
"8027-Whitford-Ct,-Windermere,-FL-34786","8027 Whitford Ct, Windermere, FL 34786",Windermere,FL,34786,Orange,28.457113,-81.540011,Single Family,3.0,3.0,3645.0,11205.0,2003.0,KEENES POINTE UT 2,P-D,2024-06-26T00:00:00.000Z,1400000,,,True,Central,True,Forced Air,Stucco,True,2.0,,True,,Garage,True,,1.0,
"713-5th-Ave,-Lehigh-Acres,-FL-33972","713 5th Ave, Lehigh Acres, FL 33972",Lehigh Acres,FL,33972,Lee,26.626896,-81.624023,Single Family,6.0,3.0,2420.0,43560.0,2020.0,LEHIGH ACRES,RS-1 RS-1,2024-06-26T00:00:00.000Z,525000,,Ranch,True,Central,True,Forced Air,Stucco,False,1.0,,True,,Attached,False,,1.0,
"27134-Shell-Ridge-Cir,-Bonita-Springs,-FL-34134","27134 Shell Ridge Cir, Bonita Springs, FL 34134",Bonita Springs,FL,34134,Lee,26.34276,-81.831954,Single Family,2.0,2.0,1969.0,7318.0,1997.0,BAY HARBOR AT BONITA BAY,PUD,2024-06-26T00:00:00.000Z,1080000,,Ranch,True,Central,True,Forced Air,Stucco,False,1.0,,True,,Attached,False,,1.0,
"4728-Orange-Grove-Blvd,-Apt-12,-North-Fort-Myers,-FL-33903","4728 Orange Grove Blvd, Apt 12, North Fort Myers, FL 33903",North Fort Myers,FL,33903,Lee,26.649308,-81.915112,Condo,2.0,2.0,1233.0,12545.0,1979.0,NORTH FM ORANGE GROVE BLVD S OF HANCOCK,,2024-06-26T00:00:00.000Z,105000,600.0,Condo / Apartment,False,,False,,,False,2.0,,True,,Garage,False,,1.0,Golf Course
"5528-W-Scarington-Ct,-Orlando,-FL-32821","5528 W Scarington Ct, Orlando, FL 32821",Orlando,FL,32821,Orange,28.399838,-81.444685,Single Family,3.0,2.0,1833.0,6848.0,1988.0,SOMERSET VILLAGE,P-D,2024-06-26T00:00:00.000Z,440000,,,True,Central,True,Forced Air,Stucco,False,1.0,,True,,Garage,False,,1.0,
"2008-Simeon-Dr,-Palm-Harbor,-FL-34683","2008 Simeon Dr, Palm Harbor, FL 34683",Palm Harbor,FL,34683,Pinellas,28.060659,-82.749115,Single Family,4.0,3.0,2242.0,19127.0,1990.0,SEVER'S LANDING PHASE I,,2024-06-26T00:00:00.000Z,760000,,,True,Central,True,Central,Stucco,True,1.0,Footing,True,,Garage,False,,1.0,Park
"2160-Tay-Wes-Dr,-Saint-Cloud,-FL-34771","2160 Tay Wes Dr, Saint Cloud, FL 34771",Saint Cloud,FL,34771,Osceola,28.239288,-81.239727,Single Family,4.0,2.0,1828.0,6098.0,2023.0,,,2024-06-26T00:00:00.000Z,406695,,,False,,False,,,False,,,False,,,False,,,
"1959-Ancient-Oak-Dr,-Ocoee,-FL-34761","1959 Ancient Oak Dr, Ocoee, FL 34761",Ocoee,FL,34761,Orange,28.601356,-81.513315,Single Family,3.0,2.0,1974.0,8793.0,2002.0,REMINGTON OAKS PH 2,R-1A,2024-06-26T00:00:00.000Z,420000,,,True,Central,True,Forced Air,Stucco,False,1.0,,True,,Garage,False,,1.0,
"17-S-Flag-Ct,-Kissimmee,-FL-34759","17 S Flag Ct, Kissimmee, FL 34759",Kissimmee,FL,34759,Osceola,28.142144,-81.451424,Single Family,3.0,2.0,1500.0,10019.0,1974.0,POINC VLG 1 NBD 3 S,OPUD,2024-06-26T00:00:00.000Z,200000,23.0,,True,Package,True,,Concrete Block,False,1.0,Footing,True,,Garage,False,,1.0,
"1721-Avalon-Ave,-Fort-Pierce,-FL-34949","1721 Avalon Ave, Fort Pierce, FL 34949",Fort Pierce,FL,34949,Saint Lucie,27.465087,-80.29298,Single Family,2.0,2.0,1457.0,10400.0,1959.0,PALM HAVEN SUBDIVISION,SF INTERME,2024-06-26T00:00:00.000Z,575000,,,True,Commercial,True,Forced Air,Stucco,False,1.0,Slab / Mat / Raft,True,,Attached,False,7.0,1.0,
"3528-Prairie-Wind-Ct,-Middleburg,-FL-32068","3528 Prairie Wind Ct, Middleburg, FL 32068",Middleburg,FL,32068,Clay,30.154867,-81.819798,Single Family,3.0,2.5,1497.0,1742.0,2023.0,KINDLEWOOD,,2024-06-26T00:00:00.000Z,267990,,,False,,False,,,False,,,False,,,False,,,
"525-Shadow-Lakes-Blvd,-Ormond-Beach,-FL-32174","525 Shadow Lakes Blvd, Ormond Beach, FL 32174",Ormond Beach,FL,32174,Volusia,29.283702,-81.081828,,,,,,,,,2024-06-26T00:00:00.000Z,185714,,,False,,False,,,False,,,False,,,False,,,
"13908-Karina-St,-Venice,-FL-34293","13908 Karina St, Venice, FL 34293",Venice,FL,34293,Sarasota,27.041099,-82.351449,Single Family,3.0,2.0,2178.0,7020.0,2015.0,ISLANDWALK AT THE WEST VILLAGES PHASE 2J,V,2024-06-26T00:00:00.000Z,670000,,,True,Commercial,True,,Stucco,False,1.0,Slab / Mat / Raft,True,,Attached,False,6.0,1.0,
"2601-Ne-14th-Street-Cswy,-Apt-224,-Pompano-Beach,-FL-33062","2601 Ne 14th Street Cswy, Apt 224, Pompano Beach, FL 33062",Pompano Beach,FL,33062,Broward,26.250707,-80.097197,Condo,1.0,1.0,760.0,,1968.0,GARDEN-AIRE VILLAGE,RM-30,2024-06-26T00:00:00.000Z,120000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"300-Ryder-Ln,-Ste-1012,-Casselberry,-FL-32707","300 Ryder Ln, Ste 1012, Casselberry, FL 32707",Casselberry,FL,32707,Seminole,28.668466,-81.344229,,,,,,,,,2024-06-26T00:00:00.000Z,500000,,,False,,False,,,False,,,False,,,False,,,
"4223-Serena-Cir,-Saint-Augustine,-FL-32084","4223 Serena Cir, Saint Augustine, FL 32084",Saint Augustine,FL,32084,Saint Johns,29.907099,-81.330705,Condo,3.0,2.0,1460.0,,2004.0,VISTA COVE,,2024-06-26T00:00:00.000Z,350000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"4832-Nw-76th-Rd,-Gainesville,-FL-32653","4832 Nw 76th Rd, Gainesville, FL 32653",Gainesville,FL,32653,Alachua,29.725146,-82.394732,Single Family,3.0,2.0,1380.0,2614.0,2000.0,BLUES CREEK,PD,2024-06-26T00:00:00.000Z,275000,,,True,Central,True,Forced Air,Brick,False,1.0,,True,,Garage,False,,1.0,
"400-W-Trotters-Dr,-Maitland,-FL-32751","400 W Trotters Dr, Maitland, FL 32751",Maitland,FL,32751,Orange,28.623779,-81.357564,Single Family,4.0,4.0,3189.0,12632.0,1960.0,DELROY PARK,RSF-1,2024-06-26T00:00:00.000Z,699900,,,True,Central,True,Forced Air,Concrete Block,True,2.0,,True,,Garage,False,,1.0,
"2553-E-Paulstan-Ct,-Sarasota,-FL-34237","2553 E Paulstan Ct, Sarasota, FL 34237",Sarasota,FL,34237,Sarasota,27.332754,-82.519685,Single Family,3.0,2.0,1637.0,9000.0,1952.0,PAVER PARK ESTATES,RSF3,2024-06-26T00:00:00.000Z,495000,,,True,Commercial,True,Forced Air,Other,False,1.0,Slab / Mat / Raft,True,,Carport,False,6.0,1.0,
"872-White-Ivey-Ct,-Apopka,-FL-32712","872 White Ivey Ct, Apopka, FL 32712",Apopka,FL,32712,Orange,28.693863,-81.529578,Single Family,4.0,2.0,1915.0,12139.0,1994.0,COURTYARDS PH 2,RMF,2024-06-26T00:00:00.000Z,400000,,,True,Central,True,Forced Air,Stucco,True,1.0,,True,,Garage,False,,1.0,
"2771-Nw-38th-Ter,-Lauderdale-Lakes,-FL-33311","2771 Nw 38th Ter, Lauderdale Lakes, FL 33311",Lauderdale Lakes,FL,33311,Broward,26.160497,-80.200679,Single Family,2.0,2.0,1816.0,7351.0,1967.0,LAUDERDALE LAKES EAST GATE SEC 2,RS-3,2024-06-26T00:00:00.000Z,450000,,,True,Central,False,,Stucco,False,1.0,Slab / Mat / Raft,True,,Garage,False,,1.0,
"212-Water-Dr,-Mexico-Beach,-FL-32456","212 Water Dr, Mexico Beach, FL 32456",Mexico Beach,FL,32456,Bay,29.951995,-85.420583,Land,3.0,2.0,1540.0,9714.0,1976.0,MEXICO BEACH,MB01,2024-06-26T00:00:00.000Z,675000,,,True,Central,True,Forced Air,Other,False,1.0,,True,,Garage,False,,1.0,
"7692-Imagination-Pl,-Wesley-Chapel,-FL-33545","7692 Imagination Pl, Wesley Chapel, FL 33545",Wesley Chapel,FL,33545,Pasco,28.269273,-82.279714,Land,3.0,2.5,1566.0,1920.0,2023.0,,MPUD,2024-06-26T00:00:00.000Z,305000,,,False,,False,,,False,,,False,,,False,,,
"1665-Twin-Oaks-Cir,-Oviedo,-FL-32765","1665 Twin Oaks Cir, Oviedo, FL 32765",Oviedo,FL,32765,Seminole,28.685328,-81.205307,Single Family,4.0,3.0,2325.0,19060.0,1990.0,TWIN OAKS,,2024-06-26T00:00:00.000Z,700000,,,True,Central,True,Central,Combination,True,1.0,Footing,True,,Garage,False,,1.0,
"4242-Maserati-St,-Sebring,-FL-33872","4242 Maserati St, Sebring, FL 33872",Sebring,FL,33872,Highlands,27.507198,-81.508663,Single Family,3.0,2.0,1240.0,10160.0,2002.0,SEBRING COUNTRY EST,R1,2024-06-26T00:00:00.000Z,219900,,,True,Central,True,Forced Air,Stucco,False,1.0,,True,,Garage,False,,1.0,
"8-W-Lake-Cir,-Mary-Esther,-FL-32569","8 W Lake Cir, Mary Esther, FL 32569",Mary Esther,FL,32569,Okaloosa,30.415332,-86.76209,Manufactured,4.0,3.0,2052.0,19778.0,2003.0,PERRY LAKE,,2024-06-26T00:00:00.000Z,240000,,Mobile Home,True,Central,True,Forced Air,Aluminum / Vinyl Siding,True,1.0,,False,,,False,,1.0,
"4971-Sw-34th-Ter,-Fort-Lauderdale,-FL-33312","4971 Sw 34th Ter, Fort Lauderdale, FL 33312",Fort Lauderdale,FL,33312,Broward,26.059815,-80.191894,Single Family,4.0,2.0,2015.0,5002.0,1997.0,BANYAN OAKRIDGE PLAT 157-44 B,PD,2024-06-26T00:00:00.000Z,750000,,,True,Central,False,,Stucco,False,2.0,Slab / Mat / Raft,True,,Garage,False,,1.0,
"3164-Espanola-Dr,-Sarasota,-FL-34239","3164 Espanola Dr, Sarasota, FL 34239",Sarasota,FL,34239,Sarasota,27.311969,-82.506685,Single Family,4.0,3.0,2420.0,9670.0,1969.0,FOREST LAKES COUNTRY CLUB ESTATES UNIT 0,RSF2,2024-06-26T00:00:00.000Z,805000,,,True,Commercial,True,,Stucco,False,1.0,Slab / Mat / Raft,True,,Attached,False,7.0,1.0,
"12505-Sw-La-Costa-St,-Port-Saint-Lucie,-FL-34987","12505 Sw La Costa St, Port Saint Lucie, FL 34987",Port Saint Lucie,FL,34987,Saint Lucie,27.237489,-80.440737,Land,,,,6621.0,,RIVERLAND PARCEL B - PLAT FIVE,,2024-06-26T00:00:00.000Z,763100,,,False,,False,,,False,,,False,,,False,,,
"10725-Vista-Ter,-Parkland,-FL-33076","10725 Vista Ter, Parkland, FL 33076",Parkland,FL,33076,Broward,26.343812,-80.272314,Single Family,5.0,4.0,3912.0,7665.0,2019.0,TRIPLE H RANCH PLAT 182-111 B,PRD,2024-06-26T00:00:00.000Z,1325000,,,True,Central,False,,Stucco,False,2.0,Slab / Mat / Raft,True,,Garage,False,,,
"294-Raspberry-Rd,-Fort-Pierce,-FL-34981","294 Raspberry Rd, Fort Pierce, FL 34981",Fort Pierce,FL,34981,Saint Lucie,27.413569,-80.379661,Land,,,,4530.0,,AVALON CROSSING PHASE II,PLANNED DE,2024-06-26T00:00:00.000Z,306600,,,False,,False,,,False,,,False,,,False,,,
"4711-Corsage-Dr,-Lutz,-FL-33558","4711 Corsage Dr, Lutz, FL 33558",Lutz,FL,33558,Hillsborough,28.163654,-82.517855,Single Family,2.0,2.0,1963.0,4600.0,1998.0,VILLAROSA PHASE F,PD,2024-06-26T00:00:00.000Z,542500,,Contemporary,True,Central,True,Central,Stucco,False,1.0,,True,,Garage,False,,1.0,
"216-Canaveral-Beach-Blvd,-Cape-Canaveral,-FL-32920","216 Canaveral Beach Blvd, Cape Canaveral, FL 32920",Cape Canaveral,FL,32920,Brevard,28.395044,-80.60116,Single Family,3.0,2.0,828.0,1307.0,1964.0,CAPE CANAVERAL BEACH GDNS UNIT 2,R2,2024-06-26T00:00:00.000Z,270000,,,True,Central,True,Central,Stucco,False,2.0,Slab / Mat / Raft,False,,,False,,1.0,
"4084-Northlight-Dr,-Naples,-FL-34112","4084 Northlight Dr, Naples, FL 34112",Naples,FL,34112,Collier,26.137556,-81.758128,Condo,,,1234.0,,1987.0,NAPLES WINTERPARK IV A CONDOMINIUM,,2024-06-26T00:00:00.000Z,272250,,Condo / Apartment,False,,False,,,False,,,False,,,False,,1.0,
"1116-N-Ocean-Blvd,-Unit-1402,-Pompano-Beach,-FL-33062","1116 N Ocean Blvd, Unit 1402, Pompano Beach, FL 33062",Pompano Beach,FL,33062,Broward,26.248123,-80.086052,Condo,2.0,2.5,1923.0,,2023.0,SOLEMAR CONDO,RPUD,2024-06-26T00:00:00.000Z,2300000,,Condo / Apartment,False,,False,,,False,,,False,,,False,,,
"51-Tower-Ct,-Saint-Augustine,-FL-32092","51 Tower Ct, Saint Augustine, FL 32092",Saint Augustine,FL,32092,Saint Johns,30.015597,-81.571691,Single Family,3.0,2.0,1501.0,6098.0,2024.0,,,2024-06-26T00:00:00.000Z,511800,,,False,,False,,,False,,,False,,,False,,,
"2311-Nw-28th-St,-Oakland-Park,-FL-33311","2311 Nw 28th St, Oakland Park, FL 33311",Oakland Park,FL,33311,Broward,26.161708,-80.174129,Single Family,3.0,2.5,1874.0,10657.0,1971.0,ZILADEN PROPERTIES,R-1,2024-06-26T00:00:00.000Z,200000,,,True,Central,False,,Stucco,False,1.0,Slab / Mat / Raft,True,,Garage,False,,1.0,
"26-Rio-Vista-Dr,-Palm-Coast,-FL-32137","26 Rio Vista Dr, Palm Coast, FL 32137",Palm Coast,FL,32137,Flagler,29.499288,-81.151325,Single Family,3.0,3.0,2200.0,6490.0,2022.0,MARINA DEL PALMA,PUD,2024-06-26T00:00:00.000Z,750000,,,True,Central,True,Forced Air,Stucco,False,1.0,,False,,,False,,1.0,
"1705-Jakes-Dr,-Panama-City,-FL-32405","1705 Jakes Dr, Panama City, FL 32405",Panama City,FL,32405,Bay,30.228235,-85.628064,Single Family,3.0,2.5,1553.0,2483.0,2023.0,,BC15,2024-06-26T00:00:00.000Z,269900,,,False,,False,,,False,,,False,,,False,,,
"2510-Liberty-St,-Hollywood,-FL-33020","2510 Liberty St, Hollywood, FL 33020",Hollywood,FL,33020,Broward,26.030322,-80.157876,Single Family,3.0,2.0,1224.0,6732.0,1953.0,HOLLYWOOD PARK 4-19 B,RM-9,2024-06-26T00:00:00.000Z,375000,,,True,Central,False,,Stucco,False,1.0,Slab / Mat / Raft,False,,,False,,1.0,
"1625-Nw-12th-Ct,-Fort-Lauderdale,-FL-33311","1625 Nw 12th Ct, Fort Lauderdale, FL 33311",Fort Lauderdale,FL,33311,Broward,26.141187,-80.164916,Single Family,3.0,2.0,1204.0,7701.0,1957.0,LAUDERDALE MANORS AMD PLAT,RS-8,2024-06-26T00:00:00.000Z,302500,,,True,Central,False,,Stucco,False,1.0,Slab / Mat / Raft,True,,Carport,False,,1.0,
"530-42nd-St,-West-Palm-Beach,-FL-33407","530 42nd St, West Palm Beach, FL 33407",West Palm Beach,FL,33407,Palm Beach,26.750465,-80.055732,Single Family,2.0,1.0,725.0,5253.0,1951.0,NORTH PALM BEACH 1,SF7,2024-06-26T00:00:00.000Z,278052,,,True,Commercial,True,Forced Air,Stucco,False,1.0,,False,,,False,,1.0,
"469-W-Broome-St,-Clermont,-FL-34711","469 W Broome St, Clermont, FL 34711",Clermont,FL,34711,Lake,28.552069,-81.762713,Single Family,3.0,2.0,1132.0,7500.0,1959.0,CLERMONT,,2024-06-26T00:00:00.000Z,338000,,,True,Central,True,Forced Air,Concrete Block,False,1.0,Slab / Mat / Raft,False,,,False,,1.0,
"190-Blackstone-Dr,-Fort-Myers,-FL-33913","190 Blackstone Dr, Fort Myers, FL 33913",Fort Myers,FL,33913,Lee,26.543039,-81.657399,Land,,,,11252.0,,LEHIGH ACRES 19-45-27,RS-1,2024-06-26T00:00:00.000Z,45000,,,False,,False,,,False,,,False,,,False,,,
"447-Old-Burnt-Store-Rd-N,-Cape-Coral,-FL-33993","447 Old Burnt Store Rd N, Cape Coral, FL 33993",Cape Coral,FL,33993,Lee,26.662546,-82.055494,Single Family,3.0,2.0,2454.0,10000.0,2007.0,CAPE CORAL UNIT 59,R1-W,2024-06-26T00:00:00.000Z,625000,,Ranch,True,Central,True,Forced Air,Stucco,False,1.0,,True,,Attached,True,,,
"412-Gentian-Rd,-Saint-Augustine,-FL-32086","412 Gentian Rd, Saint Augustine, FL 32086",Saint Augustine,FL,32086,St. Johns,29.837682,-81.31793,Single Family,4.0,2.0,1910.0,10019.0,1979.0,,RS3,2024-06-26T00:00:00.000Z,317500,,,True,Central,True,Forced Air,Stucco,True,1.0,Other,True,,Detached,False,,1.0,
"1914-Se-37th-Ter,-Cape-Coral,-FL-33904","1914 Se 37th Ter, Cape Coral, FL 33904",Cape Coral,FL,33904,Lee,26.582231,-81.93368,Single Family,3.0,2.0,1878.0,10000.0,1982.0,CC UTS 11-12-PT 7-19-20 SMALL CANALS,R1-W,2024-06-26T00:00:00.000Z,710000,,Ranch,True,Central,True,Forced Air,Stucco,False,1.0,,True,,Attached,False,,1.0,
"1822-Vancouver-Dr,-Clearwater,-FL-33756","1822 Vancouver Dr, Clearwater, FL 33756",Clearwater,FL,33756,Pinellas,27.929003,-82.780308,Single Family,2.0,2.0,1252.0,5859.0,1971.0,ROSERY GROVE VILLA 3RD ADD,,2024-06-26T00:00:00.000Z,335000,,,True,Central,True,Central,Stucco,False,1.0,Footing,True,,Garage,False,,1.0,
"1741-White-Orchid-Ct,-Sarasota,-FL-34235","1741 White Orchid Ct, Sarasota, FL 34235",Sarasota,FL,34235,Sarasota,27.357777,-82.488959,Land,,,,5529.0,,,RSF2,2024-06-26T00:00:00.000Z,179500,,,False,,False,,,False,,,False,,,False,,,
"2299-Setting-Sun-Way,-Green-Cove-Springs,-FL-32043","2299 Setting Sun Way, Green Cove Springs, FL 32043",Green Cove Springs,FL,32043,Clay,30.038063,-81.735691,Single Family,4.0,2.5,2206.0,5227.0,2023.0,CROSS CREEK,,2024-06-26T00:00:00.000Z,348990,,,False,,False,,,False,,,False,,,False,,,
"906-Hyzer-Ct-NE,-Palm-Bay,-FL-32907","906 Hyzer Ct NE, Palm Bay, FL 32907",Palm Bay,FL,32907,Brevard,28.017228,-80.645928,Single Family,3.0,2.0,2190.0,18295.0,1984.0,PORT MALABAR UNIT 45,RE,2024-06-26T00:00:00.000Z,445000,,,True,Central,True,Central,Stucco,True,1.0,Slab / Mat / Raft,True,,Attached,False,,1.0,
"1006-Triano-Cir,-Venice,-FL-34292","1006 Triano Cir, Venice, FL 34292",Venice,FL,34292,Sarasota,27.121831,-82.40851,Condo,3.0,2.0,1789.0,,2004.0,TRIANO,PUD,2024-06-26T00:00:00.000Z,594000,,Condo / Apartment,True,Commercial,True,,Stucco,False,1.0,Other,True,,Attached,False,6.0,1.0,Lake
"8398-Olster-Dr,-North-Port,-FL-34291","8398 Olster Dr, North Port, FL 34291",North Port,FL,34291,Sarasota,27.105321,-82.250243,Single Family,3.0,3.0,2117.0,10000.0,2024.0,PORT CHARLOTTE SUB 28,RSF2,2024-06-26T00:00:00.000Z,385000,,,False,,False,,,False,,,False,,,False,,,
"10301-Us-Hwy,-27-Unit-88,-Clermont,-FL-34711","10301 Us Hwy, 27 Unit 88, Clermont, FL 34711",Clermont,FL,34711,Lake,28.49689,-81.720861,Condo,2.0,2.0,944.0,,1973.0,VACATION VILLAGE CONDOMINIUM,,2024-06-26T00:00:00.000Z,170000,,Condo / Apartment,True,Central,True,Forced Air,Wood,False,2.0,Slab / Mat / Raft,False,,,False,,1.0,
